batch,first,inst_code,inst,major_code,major,second,plan_num
本科批,物理,0166,"沈阳师范大学(沈阳,公办)",PA,"市场营销(中外合作办学)(外语课程用英语教学,非英语考生慎报)",不限,27
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0G,新闻学,不限,2
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0H,网络与新媒体,不限,4
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0J,体育经济与管理,不限,4
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0K,运动人体科学,不限,2
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0L,运动康复,不限,2
本科批,物理,0176,"沈阳体育学院(沈阳,公办)",0M,应用心理学,不限,2
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AB,药学类(药学、药物制剂、药物分析)(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,10
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AC,药物化学(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,2
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AD,制药工程(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,4
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AE,中药学类(中药学、中药资源与开发、中药制药)(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,3
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AF,生物工程(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,2
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",AG,生物制药(不招收色盲、色弱考生)(辽宁省高校专项计划)(南校区),化学,3
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B1,药学类(药学、药物制剂、药物分析)(不招收色盲、色弱考生)(南校区),化学,377
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B2,药物化学(不招收色盲、色弱考生)(南校区),化学,68
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B3,临床药学(不招收色盲、色弱考生)(南校区),化学,31
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B4,工商管理类(工商管理、市场营销)(南校区),不限,5
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B5,药事管理(南校区),不限,29
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B6,食品科学与工程类(食品科学与工程、食品质量与安全、葡萄与葡萄酒工程)(不招收色盲、色弱考生)(南校区),化学,13
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",B7,医疗产品管理(不招收色盲、色弱考生)(南校区),化或生,4
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",SJ,生物制药(生命基地班)(不招收色盲、色弱考生)(南校区),化学,6
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",W1,制药工程(不招收色盲、色弱考生)(南校区),化学,76
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",W2,环境科学(不招收色盲、色弱考生)(南校区),化学,19
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",W3,应用化学(不招收色盲、色弱考生)(南校区),化学,5
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",W4,中药学类(中药学、中药资源与开发、中药制药)(不招收色盲、色弱考生)(南校区),化学,62
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",W6,生物医学工程(不招收色盲、色弱考生)(南校区),化或生,58
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",YJ,药学(理科基地班)(不招收色盲、色弱考生),化学,11
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",YR,药学(日语强化班)(不招收色盲、色弱考生)(南校区),化学,30
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",YY,药学(英语强化班)(不招收色盲、色弱考生)(南校区),化学,40
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",ZR,中药学(日语强化班)(不招收色盲、色弱考生)(南校区),化学,31
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",ZS,生物工程(不招收色盲、色弱考生)(南校区),化学,31
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",ZT,生物制药(不招收色盲、色弱考生)(南校区),化学,47
本科批,物理,0163,"沈阳药科大学(沈阳、本溪,公办)",ZU,生物医学工程(中外合作办学)(不招收色盲、色弱考生)(南校区),化或生,27
本科批,物理,0164,"沈阳医学院(沈阳,公办)",01,临床医学(外语只用英语授课)(不招色盲色弱考生),化或生,246
本科批,物理,0164,"沈阳医学院(沈阳,公办)",02,麻醉学(外语只用英语授课)(不招色盲色弱考生),化或生,58
本科批,物理,0164,"沈阳医学院(沈阳,公办)",03,医学影像学(外语只用英语授课)(不招色盲色弱考生),化或生,56
本科批,物理,0164,"沈阳医学院(沈阳,公办)",04,精神医学(外语只用英语授课)(不招色盲色弱考生),化或生,35
本科批,物理,0164,"沈阳医学院(沈阳,公办)",05,口腔医学(外语只用英语授课)(不招色盲色弱考生),化或生,73
本科批,物理,0164,"沈阳医学院(沈阳,公办)",06,预防医学(外语只用英语授课)(不招色盲色弱考生),化或生,21
本科批,物理,0164,"沈阳医学院(沈阳,公办)",07,卫生检验与检疫(外语只用英语授课)(不招色盲色弱考生),化学,20
本科批,物理,0164,"沈阳医学院(沈阳,公办)",08,食品质量与安全(外语只用英语授课),不限,28
本科批,物理,0164,"沈阳医学院(沈阳,公办)",09,医学检验技术(外语只用英语授课)(不招色盲色弱考生),化学,14
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0A,康复治疗学(外语只用英语授课)(不招色盲色弱考生),化学,10
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0B,护理学(外语只用英语授课)(不招色盲色弱考生),不限,27
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0C,助产学(外语只用英语授课)(不招色盲色弱考生),不限,18
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0D,药学(外语只用英语授课)(不招色盲色弱考生),化或生,11
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0E,医学信息工程(外语只用英语授课),不限,39
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0F,中药学(外语只用英语授课)(不招色盲色弱考生),不限,38
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0G,生物技术(外语只用英语授课),化或生,40
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0H,生物信息学(外语只用英语授课),化或生,20
本科批,物理,0164,"沈阳医学院(沈阳,公办)",0J,养老服务管理(外语只用英语授课),不限,20
本科批,物理,0759,"石河子大学(新疆,公办)",04,材料科学与工程,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",05,环境工程,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",06,化学工程与工艺,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",07,应用化学,化学,4
本科批,物理,0759,"石河子大学(新疆,公办)",09,机械设计制造及其自动化,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",0A,农业机械化及其自动化,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",0E,土木工程,化学,4
本科批,物理,0759,"石河子大学(新疆,公办)",0F,给排水科学与工程,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",0J,食品科学与工程类(食品科学与工程、食品质量与安全),化或生,6
本科批,物理,0759,"石河子大学(新疆,公办)",0T,动物科学,化或生,6
本科批,物理,0759,"石河子大学(新疆,公办)",0U,动物医学,化或生,4
本科批,物理,0759,"石河子大学(新疆,公办)",0V,临床医学,化或生,6
本科批,物理,0759,"石河子大学(新疆,公办)",0Z,预防医学,化或生,2
本科批,物理,0759,"石河子大学(新疆,公办)",15,药学,化或生,2
本科批,物理,0759,"石河子大学(新疆,公办)",18,制药工程,化学,2
本科批,物理,0759,"石河子大学(新疆,公办)",19,生物科学类(生物技术、生物科学),化或生,4
本科批,物理,0759,"石河子大学(新疆,公办)",1F,人文地理与城乡规划,化或地,4
本科批,物理,0759,"石河子大学(新疆,公办)",1H,地理科学(师范类),化或地,4
本科批,物理,0759,"石河子大学(新疆,公办)",1J,工商管理类(财务管理、工商管理、人力资源管理、市场营销),不限,2
本科批,物理,0759,"石河子大学(新疆,公办)",24,英语(只招收英语语种考生),不限,2
本科批,物理,0759,"石河子大学(新疆,公办)",2V,会计学,不限,2
本科批,物理,0759,"石河子大学(新疆,公办)",2W,审计学,不限,2
本科批,物理,0759,"石河子大学(新疆,公办)",37,网络空间安全,不限,4
本科批,物理,0107,"石家庄铁道大学(河北,公办)",01,土木类(土木工程、铁道工程、城市地下空间工程、测绘工程、勘查技术与工程、智能建造),不限,20
本科批,物理,0107,"石家庄铁道大学(河北,公办)",02,机械类(机械设计制造及其自动化、机械电子工程、车辆工程、测控技术与仪器),不限,7
本科批,物理,0107,"石家庄铁道大学(河北,公办)",03,建筑环境与能源应用工程,不限,2
本科批,物理,0107,"石家庄铁道大学(河北,公办)",09,工商管理类(市场营销、会计学、财务管理),不限,10
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0A,经济与贸易类(金融学、国际经济与贸易),不限,4
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0B,法学,不限,1
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0C,汉语言文学,不限,1
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0D,交通运输类(交通工程、交通运输、智慧交通),化学,6
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0F,建筑学,不限,3
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0G,材料类(材料科学与工程、功能材料、金属材料工程、无机非金属材料工程、焊接技术与工程),化学,5
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0H,电气类(电气工程及其自动化、自动化、轨道交通信号与控制),不限,6
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0J,电子信息类(电子信息工程、通信工程),不限,2
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0L,计算机类(计算机科学与技术、软件工程、网络工程、数字媒体技术、信息工程、人工智能),不限,4
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0N,安全科学与工程类(安全工程、应急技术与管理),不限,3
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0P,工程力学,不限,3
本科批,物理,0107,"石家庄铁道大学(河北,公办)",0S,"英语(只招收英语语种考生,要求考生高考英语成绩不低于110分)",不限,1
本科批,物理,0107,"石家庄铁道大学(河北,公办)",10,管理科学与工程类(信息管理与信息系统、工程管理),不限,8
本科批,物理,0107,"石家庄铁道大学(河北,公办)",2A,土木工程(卓越计划班),不限,4
本科批,物理,0107,"石家庄铁道大学(河北,公办)",2B,机械设计制造及其自动化(卓越计划班),不限,3
本科批,物理,0107,"石家庄铁道大学(河北,公办)",2D,电气工程及其自动化(卓越计划班),不限,2
本科批,物理,0107,"石家庄铁道大学(河北,公办)",2E,物流管理,不限,4
本科批,物理,0107,"石家庄铁道大学(河北,公办)",2F,"机械设计制造及其自动化(中外合作办学)(建议英语语种考生报考,要求考生外语高考成绩不低于105分)",不限,10
本科批,物理,3593,石家庄铁道大学四方学院,05,机械设计制造及其自动化,不限,3
本科批,物理,3593,石家庄铁道大学四方学院,07,电气工程及其自动化,不限,4
本科批,物理,3593,石家庄铁道大学四方学院,09,自动化,不限,3
本科批,物理,3593,石家庄铁道大学四方学院,12,土木工程,不限,4
本科批,物理,3593,石家庄铁道大学四方学院,17,工程管理,不限,5
本科批,物理,3593,石家庄铁道大学四方学院,18,工程造价,不限,2
本科批,物理,0038,"首都经济贸易大学(北京,公办)",09,工商管理类(劳经学院)(社会工作、人力资源管理、劳动关系、劳动与社会保障),不限,3
本科批,物理,0038,"首都经济贸易大学(北京,公办)",10,新闻传播学类(广告学、传播学)(色盲限报),不限,2
本科批,物理,0038,"首都经济贸易大学(北京,公办)",14,安全工程(注安师)(色盲色弱限报),不限,3
本科批,物理,0038,"首都经济贸易大学(北京,公办)",26,外国语言文学类(商务英语、法语)(只招英语考生),不限,3
本科批,物理,0028,"首都师范大学(北京,公办)",32,数学类(数学与应用数学、信息与计算科学、统计学),不限,3
本科批,物理,0028,"首都师范大学(北京,公办)",43,人工智能,不限,2
本科批,物理,0028,"首都师范大学(北京,公办)",45,计算机科学与技术,不限,2
本科批,物理,0028,"首都师范大学(北京,公办)",47,英语(只招英语考生),不限,2
本科批,物理,0028,"首都师范大学(北京,公办)",57,日语(只招英语考生),不限,2
本科批,物理,0025,"首都医科大学(北京,公办)",01,临床医学(阶平班)(凡非英语语种的考生入学后须改学英语；不招色盲色弱斜视弱视考生),化学,2
本科批,物理,0025,"首都医科大学(北京,公办)",02,"临床医学(5+3一体化)(本硕连读专业)(凡非英语语种的考生入学后须改学英语,不招色盲色弱斜视弱视考生)",化学,4
本科批,物理,0025,"首都医科大学(北京,公办)",03,"儿科学(5+3一体化)(本硕连读专业)(凡非英语语种的考生入学后须改学英语,不招色盲色弱斜视弱视考生)",化学,1
本科批,物理,0025,"首都医科大学(北京,公办)",04,口腔医学(5+3一体化)(本硕连读专业)(凡非英语语种的考生入学后须改学英语；不招左利的考生；不招色盲色弱斜视弱视考生),化学,1
本科批,物理,0025,"首都医科大学(北京,公办)",05,临床医学(不招色盲色弱斜视弱视考生),化学,4
本科批,物理,0025,"首都医科大学(北京,公办)",07,儿科学(不招色盲色弱斜视弱视考生),化学,2
本科批,物理,0025,"首都医科大学(北京,公办)",08,口腔医学(不招左利的考生；不招色盲色弱斜视弱视考生),化学,1
本科批,物理,0025,"首都医科大学(北京,公办)",11,预防医学(不招色盲色弱斜视弱视考生),化学,3
本科批,物理,0025,"首都医科大学(北京,公办)",12,中医学(不招色盲色弱斜视弱视考生),化学,2
本科批,物理,0025,"首都医科大学(北京,公办)",14,药学(不招色盲色弱斜视弱视考生),化学,2
本科批,物理,0025,"首都医科大学(北京,公办)",16,生物医学工程(不招色盲色弱斜视弱视考生),化学,1
本科批,物理,0025,"首都医科大学(北京,公办)",17,康复治疗学(物理治疗)(不招色盲色弱斜视弱视考生),化学,1
